50	1529
50	1550
50	1605
50	1884
51	512
51	634
51	997
51	1794
51	1851
51	1852
51	1904
51	1962
51	1996
52	812
52	1031
52	1273
52	1553
52	1554
52	1593
52	1628
52	1645
52	1820
53	976
53	1426
53	1473
53	1590
53	1613
53	1774
53	1839
53	1941
53	1969
54	1125
54	1327
54	1332
54	1556
54	1651
54	1678
54	1816
54	1932
54	1936
55	103
55	415
55	867
55	1044
55	1056
55	1449
55	1598
55	1778
55	1902
56	655
56	900
56	1327
56	1504
56	1601
56	1630
56	1651
56	1834
56	1971
57	117
57	249
57	1155
57	1483
57	1572
57	1666
57	1782
57	1869
57	1934
58	427
58	850
58	1411
58	1508
58	1580
58	1634
58	1685
58	1750
58	1966
59	286
59	401
59	698
59	753
59	927
59	1331
59	1705
59	1709
59	1933
60	138
60	239
60	273
60	452
60	983
60	1335
60	1381
60	1621
60	1675
61	194
61	301
61	426
61	630
61	723
61	1295
61	1494
61	1536
61	1727
62	496
62	942
62	991
62	1092
62	1323
62	1467
62	1551
62	1725
62	1989
63	222
63	334
63	525
63	1122
63	1203
63	1546
63	1806
63	1905
63	1914
64	1233
64	1472
64	1761
64	1777
64	1855
64	1872
64	1896
64	1979
64	1994
65	186
65	500
65	657
65	746
65	1375
65	1405
65	1873
65	1881
65	1921
66	217
66	243
66	294
66	1124
66	1333
66	1738
66	1899
66	1958
66	1997
67	76
67	825
67	1096
67	1195
67	1266
67	1317
67	1346
67	1431
67	1680
68	805
68	1102
68	1212
68	1518
68	1704
68	1714
68	1780
68	1801
68	1922
69	384
69	907
69	1344
69	1556
69	1614
69	1643
69	1802
69	1886
69	1976
70	1112
70	1350
70	1493
70	1611
70	1790
70	1859
70	1877
70	1879
70	1951
71	1143
71	1394
71	1407
71	1454
71	1898
71	1937
71	1969
71	1984
71	1993
72	90
72	1006
72	1057
72	1323
72	1467
72	1710
72	1725
72	1746
72	1989
73	485
73	917
73	1248
73	1328
73	1415
73	1677
73	1878
73	1890
73	1947
74	456
74	846
74	1088
74	1158
74	1374
74	1388
74	1433
74	1571
74	1971
75	257
75	527
75	1104
75	1360
75	1388
75	1571
75	1689
75	1800
75	1971
76	67
76	1096
76	1182
76	1207
76	1317
76	1431
76	1495
76	1680
76	1989
77	3
77	166
77	463
77	546
77	1657
77	1754
77	1757
77	1788
77	1824
78	652
78	1051
78	1096
78	1182
78	1207
78	1266
78	1346
78	1431
78	1680
79	123
79	297
79	1537
79	1686
79	1734
79	1792
79	1875
79	1968
79	1973
80	233
80	451
80	1132
80	1273
80	1553
80	1593
80	1693
80	1804
80	1864
81	518
81	1299
81	1319
81	1395
81	1498
81	1542
81	1558
81	1649
81	1920
82	589
82	883
82	1455
82	1479
82	1563
82	1636
82	1772
82	1908
82	1990
83	88
83	357
83	633
83	667
83	771
83	1148
83	1277
83	1398
83	1763
84	153
84	235
84	1181
84	1232
84	1235
84	1349
84	1533
84	1622
84	1970
85	878
85	1528
85	1700
85	1712
85	1733
85	1865
85	1949
85	1953
85	1970
86	121
86	781
86	921
86	1021
86	1293
86	1331
86	1602
86	1866
86	1991
87	628
87	927
87	974
87	1331
87	1471
87	1522
87	1705
87	1793
87	1933
88	37
88	83
88	429
88	1077
88	1148
88	1302
88	1336
88	1715
88	1763
89	1011
89	1123
89	1420
89	1482
89	1522
89	1667
89	1705
89	1793
89	1933
90	8
90	72
90	1470
90	1557
90	1664
90	1939
90	1944
90	1965
90	1972
91	251
91	300
91	1089
91	1099
91	1272
91	1327
91	1502
91	1678
91	1999
92	7
92	606
92	695
92	1347
92	1380
92	1418
92	1590
92	1644
92	1941
93	289
93	355
93	575
93	721
93	1097
93	1198
93	1211
93	1501
93	1647
94	177
94	230
94	658
94	1085
94	1448
94	1822
94	1829
94	1853
94	1876
95	743
95	1089
95	1125
95	1190
95	1552
95	1578
95	1579
95	1651
95	1932
96	802
96	1142
96	1223
96	1582
96	1596
96	1849
96	1901
96	1918
96	1985
97	229
97	658
97	858
97	1450
97	1697
97	1822
97	1829
97	1853
97	1876
98	906
98	975
98	1046
98	1063
98	1849
98	1901
98	1960
98	1967
98	1985
99	1146
99	1268
99	1498
99	1632
99	1640
99	1808
99	1916
99	1980
99	1983
100	877
100	1057
100	1312
100	1584
100	1710
100	1725
100	1746
100	1814
100	1989
101	395
101	1191
101	1543
101	1560
101	1624
101	1656
101	1669
101	1751
101	1779
102	236
102	388
102	632
102	765
102	1418
102	1447
102	1617
102	1668
102	2000
103	55
103	920
103	1056
103	1166
103	1456
103	1642
103	1778
103	1803
103	1902
104	670
104	919
104	1415
104	1619
104	1644
104	1677
104	1721
104	1947
104	1988
105	126
105	593
105	1102
105	1245
105	1249
105	1416
105	1714
105	1801
105	1978
106	643
106	742
106	778
106	1039
106	1058
106	1371
106	1472
106	1506
106	1832
107	143
107	1313
107	1500
107	1501
107	1588
107	1841
107	1861
107	1899
107	1958
108	9
108	43
108	858
108	933
108	1127
108	1697
108	1789
108	1853
108	1876
109	324
109	859
109	861
109	891
109	1375
109	1692
109	1848
109	1882
109	1907
110	4
110	603
110	977
110	1363
110	1429
110	1593
110	1809
110	1856
110	1956
111	446
111	985
111	1470
111	1656
111	1811
111	1939
111	1944
111	1965
111	1972
112	450
112	817
112	899
112	1469
112	1492
112	1530
112	1640
112	1713
112	1916
113	388
113	389
113	819
113	968
113	1276
113	1447
113	1549
113	1945
113	1995
114	455
114	856
114	880
114	1115
114	1539
114	1549
114	1805
114	1837
114	1887
115	536
115	742
115	852
115	1035
115	1506
115	1659
115	1832
115	1838
115	1906
116	570
116	571
116	1125
116	1213
116	1502
116	1579
116	1601
116	1816
116	1936
117	57
117	193
117	1137
117	1572
117	1615
117	1648
117	1752
117	1762
117	1869
118	289
118	344
118	355
118	958
118	1180
118	1198
118	1223
118	1647
118	1921
119	50
119	471
119	477
119	1109
119	1270
119	1367
119	1605
119	1619
119	1776
120	543
120	1091
120	1131
120	1258
120	1303
120	1472
120	1574
120	1771
120	1815
121	86
121	624
121	781
121	1392
121	1483
121	1699
121	1728
121	1739
121	1760
122	19
122	1004
122	1082
122	1181
122	1439
122	1578
122	1925
122	1959
122	1964
123	79
123	184
123	1554
123	1734
123	1792
123	1798
123	1923
123	1968
123	1973
124	19
124	228
124	497
124	728
124	1176
124	1364
124	1758
124	1790
124	1927
125	1209
125	1393
125	1842
125	1859
125	1877
125	1879
125	1913
125	1951
125	1966
126	105
126	215
126	924
126	1341
126	1481
126	1714
126	1808
126	1922
126	1978
127	799
127	992
127	1403
127	1527
127	1670
127	1716
127	1749
127	1897
127	1992
128	273
128	400
128	1279
128	1487
128	1565
128	1621
128	1675
128	1826
128	1909
129	133
129	153
129	943
129	1062
129	1140
129	1235
129	1533
129	1622
129	1701
130	186
130	859
130	876
130	1108
130	1520
130	1577
130	1848
130	1873
130	1881
131	294
131	707
131	711
131	930
131	1061
131	1366
131	1612
131	1657
131	1755
132	278
132	491
132	554
132	645
132	840
132	922
132	1361
132	1478
132	1863
133	129
133	335
133	631
133	691
133	1140
133	1184
133	1235
133	1533
133	1622
134	472
134	560
134	872
134	1072
134	1151
134	1174
134	1825
134	1830
134	1982
135	12
135	1311
135	1368
135	1532
135	1603
135	1791
135	1959
135	1961
135	1964
136	229
136	230
136	419
136	1127
136	1149
136	1652
136	1789
136	1829
136	1876
137	211
137	504
137	845
137	868
137	1320
137	1356
137	1547
137	1897
137	1942
138	60
138	198
138	327
138	442
138	790
138	1487
138	1621
138	1796
138	1909
139	334
139	488
139	525
139	793
139	1546
139	1813
139	1892
139	1905
139	1914
140	189
140	810
140	1434
140	1526
140	1701
140	1757
140	1821
140	1955
140	1999
141	197
141	533
141	1037
141	1548
141	1659
141	1753
141	1838
141	1906
141	1938
142	181
142	1022
142	1268
142	1640
142	1713
142	1728
142	1775
142	1883
142	1980
143	107
143	172
143	1064
143	1313
143	1376
143	1500
143	1841
143	1922
143	1997
144	268
144	1154
144	1216
144	1388
144	1436
144	1486
144	1835
144	1842
144	1971
145	1008
145	1219
145	1315
145	1414
145	1476
145	1509
145	1676
145	1724
145	1741
146	324
146	1342
146	1438
146	1538
146	1692
146	1768
146	1875
146	1881
146	1907
147	710
147	1141
147	1488
147	1544
147	1562
147	1573
147	1722
147	1785
147	1833
148	670
148	981
148	1139
148	1214
148	1248
148	1878
148	1890
148	1943
148	1947
149	196
149	512
149	1049
149	1364
149	1535
149	1758
149	1790
149	1836
149	1927
150	307
150	795
150	916
150	1368
150	1445
150	1453
150	1839
150	1926
150	1934
151	238
151	397
151	611
151	639
151	720
151	1169
151	1612
151	1754
151	1766
152	168
152	580
152	635
152	906
152	1161
152	1387
152	1575
152	1631
152	1707
153	84
153	129
153	335
153	745
153	1184
153	1201
153	1235
153	1533
153	1622
154	632
154	821
154	1149
154	1199
154	1617
154	1737
154	1750
154	1765
154	1786
155	953
155	1324
155	1384
155	1596
155	1901
155	1915
155	1960
155	1967
155	1981
156	530
156	786
156	1292
156	1340
156	1835
156	1870
156	1878
156	1943
156	1947
157	572
157	692
157	886
157	1383
157	1441
157	1714
157	1780
157	1922
157	1978
158	516
158	534
158	1111
158	1260
158	1294
158	1305
158	1478
158	1497
158	1863
159	295
159	571
159	743
159	900
159	1567
159	1579
159	1630
159	1678
159	1834
160	1100
160	1289
160	1348
160	1447
160	1731
160	1742
160	1864
160	1945
160	1950
161	1128
161	1462
161	1519
161	1711
161	1745
161	1787
161	1847
161	1954
161	1963
162	1149
162	1276
162	1337
162	1447
162	1668
162	1742
162	1785
162	1945
162	1995
163	727
163	1247
163	1363
163	1482
163	1545
163	1730
163	1809
163	1856
163	1956
164	605
164	1265
164	1479
164	1521
164	1636
164	1772
164	1903
164	1990
164	1994
165	233
165	636
165	1593
165	1645
165	1693
165	1770
165	1820
165	1864
165	1952
166	77
166	303
166	882
166	1189
166	1452
166	1657
166	1788
166	1817
166	1869
167	649
167	797
167	1110
167	1362
167	1557
167	1939
167	1944
167	1965
167	1972
168	152
168	402
168	713
168	1119
168	1387
168	1575
168	1631
168	1707
168	1944
169	337
169	424
169	944
169	1136
169	1615
169	1648
169	1666
169	1752
169	1934
170	657
170	960
170	1063
170	1552
170	1596
170	1662
170	1889
170	1981
170	1985
171	274
171	519
171	771
171	1089
171	1502
171	1651
171	1661
171	1816
171	1834
172	143
172	758
172	939
172	969
172	1313
172	1334
172	1861
172	1899
172	1958
173	959
173	1000
173	1117
173	1221
173	1342
173	1724
173	1768
173	1873
173	1907
174	662
174	1025
174	1591
174	1665
174	1810
174	1898
174	1931
174	1969
174	1982
175	465
175	999
175	1071
175	1404
175	1539
175	1638
175	1805
175	1862
175	1885
176	320
176	1023
176	1263
176	1394
176	1585
176	1874
176	1880
176	1948
176	1974
177	94
177	582
177	815
177	1338
177	1697
177	1789
177	1829
177	1876
177	1938
178	373
178	848
178	1313
178	1319
178	1679
178	1803
178	1912
178	1920
178	1957
179	707
179	711
179	754
179	1171
179	1366
179	1766
179	1788
179	1817
179	1860
180	632
180	642
180	1070
180	1219
180	1291
180	1414
180	1676
180	1724
180	1741
181	142
181	729
181	1268
181	1808
181	1871
181	1883
181	1916
181	1983
181	1998
182	640
182	1677
182	1721
182	1741
182	1870
182	1890
182	1943
182	1947
182	1988
183	1191
183	1543
183	1560
183	1624
183	1669
183	1744
183	1751
183	1779
183	1949
184	123
184	1172
184	1406
184	1440
184	1517
184	1659
184	1734
184	1923
184	1973
185	190
185	868
185	912
185	1259
185	1527
185	1658
185	1894
185	1897
185	1992
186	65
186	130
186	1342
186	1577
186	1708
186	1873
186	1882
186	1907
186	1921
187	457
187	987
187	1413
187	1531
187	1541
187	1595
187	1627
187	1673
187	1694
188	717
188	953
188	1582
188	1662
188	1781
188	1849
188	1889
188	1967
188	1985
189	140
189	709
189	822
189	831
189	1623
189	1701
189	1750
189	1895
189	1955
190	185
190	828
190	1064
190	1500
190	1738
190	1841
190	1899
190	1958
190	1997
191	236
191	670
191	736
191	816
191	1236
191	1736
191	1844
191	1893
191	1975
192	750
192	861
192	1224
192	1227
192	1463
192	1904
192	1962
192	1987
192	1996
193	117
193	556
193	1012
193	1242
193	1416
193	1505
193	1780
193	1801
193	1978
194	61
194	394
194	1115
194	1118
194	1138
194	1205
194	1434
194	1494
194	1727
195	348
195	561
195	652
195	826
195	961
195	1207
195	1266
195	1495
195	1680
196	149
196	514
196	677
196	1009
196	1391
196	1758
196	1790
196	1836
196	1927
197	141
197	399
197	778
197	916
197	1599
197	1659
197	1832
197	1838
197	1906
198	33
198	138
198	400
198	577
198	665
198	669
198	1279
198	1621
198	1675
199	1167
199	1329
199	1378
199	1427
199	1524
199	1609
199	1682
199	1690
199	1717
200	1375
200	1405
200	1768
200	1815
200	1848
200	1873
200	1875
200	1881
200	1921
201	697
201	723
201	1118
201	1275
201	1366
201	1434
201	1494
201	1536
201	1727
202	724
202	845
202	912
202	1245
202	1670
202	1894
202	1935
202	1942
202	1992
203	313
203	316
203	882
203	1130
203	1174
203	1766
203	1788
203	1817
203	1824
204	612
204	1054
204	1168
204	1428
204	1616
204	1799
204	1828
204	1891
204	1957
205	403
205	1440
205	1537
205	1734
205	1773
205	1798
205	1923
205	1932
205	1973
206	344
206	957
206	1097
206	1114
206	1179
206	1180
206	1198
206	1540
206	1647
207	380
207	414
207	772
207	1128
207	1261
207	1462
207	1711
207	1745
207	1860
208	734
208	1006
208	1092
208	1312
208	1467
208	1506
208	1746
208	1814
208	1989
209	312
209	789
209	844
209	856
209	1079
209	1257
209	1638
209	1783
209	1837
210	729
210	984
210	1229
210	1316
210	1475
210	1634
210	1685
210	1691
210	1966
211	137
211	752
211	1245
211	1356
211	1371
211	1547
211	1749
211	1897
211	1992
212	48
212	219
212	578
212	890
212	1163
212	1177
212	1594
212	1797
212	1928
213	231
213	1134
213	1228
213	1252
213	1456
213	1642
213	1778
213	1883
213	1902
214	351
214	388
214	412
214	494
214	1267
214	1307
214	1731
214	1950
214	1995
215	126
215	307
215	1249
215	1505
215	1518
215	1801
215	1911
215	1922
215	1978
216	964
216	1159
216	1222
216	1408
216	1696
216	1823
216	1868
216	1924
216	1963
217	66
217	555
217	1124
217	1333
217	1371
217	1412
217	1841
217	1958
217	1997
218	547
218	820
218	850
218	1218
218	1375
218	1475
218	1501
218	1580
218	1691
219	48
219	212
219	578
219	1384
219	1404
219	1595
219	1797
219	1928
219	1947
220	675
220	1465
220	1507
220	1526
220	1623
220	1706
220	1757
220	1895
220	1999
221	796
221	906
221	1057
221	1142
221	1153
221	1596
221	1967
221	1981
221	1985
222	63
222	1432
222	1672
222	1846
222	1857
222	1874
222	1880
222	1917
222	1974
223	565
223	793
223	867
223	1105
223	1546
223	1806
223	1813
223	1905
223	1914
224	393
224	560
224	626
224	1072
224	1094
224	1151
224	1470
224	1825
224	1830
225	1492
225	1498
225	1632
225	1756
225	1775
225	1883
225	1916
225	1980
225	1998
226	245
226	985
226	1107
226	1534
226	1594
226	1597
226	1673
226	1797
226	1928
227	970
227	1042
227	1304
227	1445
227	1453
227	1613
227	1747
227	1926
227	1941
228	124
228	453
228	1034
228	1243
228	1364
228	1758
228	1790
228	1860
228	1927
229	97
229	136
229	379
229	658
229	1085
229	1652
229	1748
229	1789
229	1822
230	94
230	136
230	539
230	691
230	1652
230	1789
230	1822
230	1829
230	1876
231	213
231	377
231	1252
231	1449
231	1456
231	1570
231	1642
231	1784
231	1902
232	777
232	1126
232	1747
232	1777
232	1855
232	1872
232	1896
232	1979
232	1994
233	80
233	165
233	1102
233	1285
233	1369
233	1593
233	1628
233	1645
233	1770
234	622
234	1282
234	1287
234	1430
234	1438
234	1466
234	1556
234	1886
234	1976
235	84
235	728
235	1062
235	1181
235	1184
235	1232
235	1235
235	1349
235	1533
236	102
236	191
236	443
236	545
236	1704
236	1719
236	1736
236	1893
236	1984
237	623
237	1038
237	1316
237	1399
237	1411
237	1501
237	1691
237	1867
237	1966
238	151
238	463
238	546
238	851
238	1130
238	1137
238	1189
238	1366
238	1766
239	33
239	34
239	60
239	315
239	1565
239	1621
239	1675
239	1883
239	1909
240	435
240	1113
240	1124
240	1333
240	1334
240	1588
240	1738
240	1841
240	1899
241	43
241	419
241	507
241	539
241	582
241	1637
241	1652
241	1789
241	1822
242	463
242	711
242	1109
242	1189
242	1523
242	1657
242	1754
242	1766
242	1788
243	66
243	1031
243	1369
243	1593
243	1693
243	1770
243	1820
243	1864
243	1952
244	715
244	1259
244	1271
244	1403
244	1627
244	1716
244	1749
244	1935
244	1942
245	226
245	854
245	1288
245	1413
245	1459
245	1595
245	1678
245	1928
245	1930
246	858
246	965
246	1761
246	1807
246	1855
246	1872
246	1896
246	1979
246	1994
247	301
247	757
247	1138
247	1205
247	1434
247	1494
247	1536
247	1579
247	1727
248	948
248	1083
248	1270
248	1521
248	1550
248	1605
248	1720
248	1776
248	1884
249	57
249	439
249	1137
249	1572
249	1666
249	1752
249	1762
249	1845
249	1869
250	591
250	989
250	1057
250	1467
250	1551
250	1573
250	1746
250	1814
250	1989
251	91
251	1133
251	1190
251	1546
251	1579
251	1601
251	1678
251	1816
251	1932
252	899
252	1268
252	1417
252	1723
252	1775
252	1808
252	1871
252	1940
252	1980
253	364
253	393
253	435
253	472
253	574
253	1072
253	1660
253	1825
253	1830
254	841
254	1002
254	1150
254	1168
254	1616
254	1660
254	1799
254	1828
254	1891
255	362
255	781
255	1021
255	1025
255	1293
255	1602
255	1728
255	1739
255	1991
256	444
256	774
256	1270
256	1513
256	1550
256	1720
256	1776
256	1884
256	1919
257	75
257	1088
257	1158
257	1433
257	1436
257	1486
257	1835
257	1872
257	1971
258	376
258	903
258	1119
258	1161
258	1325
258	1387
258	1575
258	1631
258	1707
259	287
259	842
259	1362
259	1470
259	1664
259	1944
259	1952
259	1965
259	1972
260	616
260	730
260	783
260	1030
260	1477
260	1812
260	1819
260	1910
260	1977
261	557
261	654
261	937
261	1269
261	1491
261	1759
261	1904
261	1987
261	1996
262	467
262	804
262	1040
262	1477
262	1654
262	1776
262	1812
262	1819
262	1977
263	473
263	534
263	699
263	884
263	1260
263	1305
263	1478
263	1563
263	1863
264	504
264	1077
264	1250
264	1271
264	1620
264	1658
264	1670
264	1716
264	1942
265	387
265	1194
265	1316
265	1411
265	1475
265	1580
265	1595
265	1634
265	1966
266	887
266	932
266	1247
266	1429
266	1529
266	1730
266	1809
266	1856
266	1956
267	35
267	501
267	1325
267	1377
267	1379
267	1520
267	1735
267	1843
267	1892
268	49
268	144
268	1061
268	1164
268	1216
268	1436
268	1571
268	1689
268	1971
269	960
269	1246
269	1509
269	1515
269	1781
269	1915
269	1960
269	1967
269	1981
270	433
270	898
270	1120
270	1230
270	1320
270	1448
270	1483
270	1699
270	1739
271	586
271	918
271	1009
271	1034
271	1161
271	1176
271	1391
271	1836
271	1927
272	915
272	1048
272	1202
272	1562
272	1573
272	1722
272	1726
272	1785
272	1833
273	60
273	128
273	1237
273	1276
273	1476
273	1487
273	1796
273	1826
273	1909
274	171
274	1190
274	1272
274	1332
274	1446
274	1661
274	1678
274	1834
274	1932
275	314
275	334
275	1054
275	1318
275	1586
275	1660
275	1799
275	1828
275	1891
276	907
276	1282
276	1430
276	1444
276	1466
276	1556
276	1614
276	1955
276	1976
277	806
277	846
277	1388
277	1433
277	1486
277	1689
277	1800
277	1828
277	1835
277	1971
278	132
278	528
278	534
278	840
278	1111
278	1361
278	1443
278	1478
278	1647
278	1863
279	2
279	614
279	689
279	790
279	1103
279	1237
279	1381
279	1540
279	1565
279	1826
280	505
280	1007
280	1024
280	1511
280	1519
280	1684
280	1711
280	1745
280	1847
280	1954
281	507
281	674
281	1085
281	1490
281	1570
281	1697
281	1789
281	1822
281	1829
281	1853
282	663
282	988
282	1229
282	1343
282	1635
282	1737
282	1742
282	1786
282	1946
282	1950
283	305
283	324
283	747
283	1056
283	1217
283	1396
283	1449
283	1598
283	1778
283	1784
284	444
284	796
284	953
284	1032
284	1324
284	1781
284	1849
284	1918
284	1960
284	1981
285	956
285	1166
285	1217
285	1228
285	1231
285	1396
285	1598
285	1642
285	1778
285	1784
286	59
286	706
286	927
286	979
286	1123
286	1331
286	1705
286	1709
286	1793
286	1933
287	259
287	952
287	1134
287	1202
287	1557
287	1664
287	1811
287	1939
287	1944
287	1972
288	339
288	876
288	1221
288	1280
288	1538
288	1549
288	1577
288	1708
288	1768
288	1907
289	93
289	118
289	721
289	905
289	958
289	975
289	1198
289	1211
289	1223
289	1540
290	404
290	1123
290	1244
290	1294
290	1734
290	1773
290	1792
290	1798
290	1923
290	1968
291	934
291	1003
291	1064
291	1463
291	1500
291	1738
291	1861
291	1899
291	1958
291	1997
292	896
292	1253
292	1274
292	1290
292	1578
292	1603
292	1888
292	1929
292	1959
292	1961
293	45
293	353
293	1220
293	1265
293	1355
293	1409
293	1479
293	1641
293	1831
293	1988
294	66
294	131
294	758
294	939
294	1064
294	1313
294	1376
294	1412
294	1861
294	1958
295	159
295	410
295	561
295	1182
295	1195
295	1207
295	1266
295	1346
295	1495
295	1680
296	28
296	535
296	1091
296	1356
296	1450
296	1564
296	1574
296	1604
296	1771
296	1815
297	79
297	413
297	1196
297	1406
297	1537
297	1792
297	1807
297	1923
297	1968
297	1973
298	554
298	699
298	782
298	840
298	1111
298	1254
298	1260
298	1305
298	1361
298	1497
299	1227
299	1373
299	1474
299	1491
299	1544
299	1606
299	1759
299	1851
299	1852
299	1996
300	40
300	91
300	519
300	1272
300	1279
300	1345
300	1502
300	1567
300	1579
300	1834
301	61
301	247
301	487
301	697
301	1205
301	1275
301	1434
301	1536
301	1582
301	1727
302	898
302	1281
302	1293
302	1370
302	1448
302	1602
302	1704
302	1728
302	1760
302	1866
303	166
303	720
303	757
303	800
303	930
303	1278
303	1366
303	1452
303	1503
303	1755
304	967
304	1035
304	1037
304	1060
304	1371
304	1506
304	1599
304	1753
304	1906
304	1938
305	283
305	956
305	1228
305	1389
305	1456
305	1598
305	1642
305	1778
305	1784
305	1902
306	1149
306	1289
306	1348
306	1489
306	1549
306	1617
306	1737
306	1786
306	1946
306	1950
307	150
307	215
307	795
307	970
307	1380
307	1426
307	1453
307	1644
307	1926
307	1941
308	16
308	827
308	950
308	1065
308	1251
308	1402
308	1626
308	1868
308	1924
308	1963
309	780
309	1112
309	1231
309	1393
309	1485
309	1730
309	1859
309	1879
309	1913
309	1951
310	829
310	1042
310	1385
310	1761
310	1777
310	1818
310	1855
310	1901
310	1979
310	1994
311	419
311	469
311	506
311	582
311	658
311	1318
311	1338
311	1652
311	1829
311	1853
312	209
312	1079
312	1300
312	1359
312	1512
312	1638
312	1642
312	1862
312	1885
312	1887
313	203
313	552
313	849
313	882
313	1061
313	1247
313	1423
313	1523
313	1817
313	1824
314	275
314	343
314	634
314	875
314	1150
314	1428
314	1559
314	1586
314	1616
314	1891
315	239
315	400
315	442
315	665
315	689
315	1103
315	1381
315	1621
315	1796
315	1839
316	3
316	203
316	366
316	524
316	1145
316	1169
316	1171
316	1657
316	1817
316	1824
317	1274
317	1297
317	1433
317	1532
317	1603
317	1635
317	1888
317	1925
317	1961
317	1964
318	336
318	1165
318	1244
318	1406
318	1537
318	1773
318	1792
318	1798
318	1923
318	1968
319	486
319	702
319	1160
319	1354
319	1514
319	1629
319	1702
319	1748
319	1769
319	1795
320	176
320	1059
320	1144
320	1185
320	1432
320	1600
320	1846
320	1874
320	1917
320	1929
321	346
321	406
321	462
321	573
321	863
321	1234
321	1462
321	1847
321	1860
321	1954
322	786
322	919
322	1139
322	1248
322	1619
322	1677
322	1721
322	1881
322	1890
322	1988
323	851
323	1012
